Category,Product Name,Location,Price,Overall Rating,Number Sold,Total Review,Customer Rating,Customer Review,Sentiment,Emotion,Customer Review_en
Movies and Music,MIXIO Sound card V8 Mixer SoundCard V8 MIXER Audio USB External,Jakarta Utara,195000,4.8,195000,917,1,barang tidak bisa di atur echo. sudah di putar tpi tetep tidak ada effect. tombol joga tidak bisa di pencet. pokoknya mengecewakan.,Negative,Sadness,The goods cannot be set by Echo.already played but there is still no effect.Joga button cannot be pushed.Anyway disappointing.
Movies and Music,MIXIO Sound card V8 Mixer SoundCard V8 MIXER Audio USB External,Jakarta Utara,195000,4.8,195000,917,1,produk tiruan cacad .gx bisa ricord .untuk pembeli lain sebaiknya jangan beli produk ini kalo tidak ingin rugi. lebih baik beli merk taffware atau taffstudio yang sudah lama produksi v8. casing boleh sama tp kualitas jauh sekali. dri pada buang buang duit . clip on aja bisa ricord suara ini suondcard gx bisa . product sangat gx jelas,Negative,Fear,"Artificial products. GX can be ricord. For other buyers, you should not buy this product if you don't want to lose.It's better to buy a long -production Taffware or Taffstudio brand.The casing may be the same but the quality is very far.Dri in throwing away money.Clip on can just ricord this sound suondcard gx can.The product is very clear"
Movies and Music,Soundcard USB Mini 7.1 Channel / Sound Card USB 7.1 External - TANPA MERK,Jakarta Timur,16000,4.6,6574,1467,2,NOISE BANGET SURANYAA GABISA DIPAKE,Negative,Anger,"Noise really, the solar can not be used"
Movies and Music,Soundcard USB Mini 7.1 Channel / Sound Card USB 7.1 External - TANPA MERK,Jakarta Timur,16000,4.6,6574,1467,2,lubang microfonnya error :(. bunyi nging terus jadi gabisa dipakai,Negative,Fear,lubang microfonnya error :(. bunyi nging terus jadi gabisa dipakai
Movies and Music,Soundcard USB Mini 7.1 Channel / Sound Card USB 7.1 External - TANPA MERK,Jakarta Timur,16000,4.6,6574,1467,2,tidak untuk rekomended suara ancur nois nya kacau nyesel kualitas ga bagus. ga kepake,Negative,Sadness,tidak untuk rekomended suara ancur nois nya kacau nyesel kualitas ga bagus. ga kepake
Movies and Music,Soundcard USB Mini 7.1 Channel / Sound Card USB 7.1 External - TANPA MERK,Jakarta Timur,16000,4.6,6574,1467,1,"ga bisa di pakai,,,",Negative,Fear,"can't be used ,,,"
Movies and Music,Soundcard USB Mini 7.1 Channel / Sound Card USB 7.1 External - TANPA MERK,Jakarta Timur,16000,4.6,6574,1467,1,"sesuai dengan harga. kualitas sangat buruk. pas saya colok ke komputer saya terus colokin headphone jack ke port headphone jack di usb nya saya punya headset nyala yang kanan doang, headset saya pas dicolokin di hedphone jack biasa dua dua nya nyala. kualitas mic juga sangat buruk. bener bener jangan beli. beli vention sound card aja kualitas lebih bagus tapi lebih mahal sedikit. apalagi tidak sesuai dengan foto keliatan lebih murah. aduh saya ilang 20 ribuan untuk ini. ??",Negative,Fear,"according to price.very bad quality.When I plug it in my computer, I continued to plug the headphone jack to the headphone jack port on the USB I had a headset that was right, my headset was plugged in on an ordinary Jack Hedphone, two of them.The quality of the mic is also very bad.Really don't buy.Just buy a Venration Sound Card better quality but a little more expensive.Moreover, it is not in accordance with the photos look cheaper.Ouch, I lost 20 thousand for this.??"
Gaming,STIK PS2 ORI PABRIK WARNA STICK PS 2 ORIGINAL (OP) ELITE - Biru,Jakarta Barat,50000,4.9,3350,1248,2,beli 2 baru 2 hari pake stik yg 1nya malah eror suka mencet sendiri kecewa dah,Negative,Sadness,beli 2 baru 2 hari pake stik yg 1nya malah eror suka mencet sendiri kecewa dah
Gaming,Charging Dock Stik PS3 - Charger Stand Dock Stick PS 3,Jakarta Barat,50000,4.8,703,369,1,"tiba tiba patah, dasar baut patah, ane lem aja, moga masih bisa terpakai... mo di balikin rugi di ongkir, terima nasib aja",Negative,Sadness,"suddenly broken, basic broken bolt, I just glue it, hopefully it can still be used ... mo in the loss in postage, just accept fate"
Gaming,Charging Dock Stik PS3 - Charger Stand Dock Stick PS 4,Jakarta Barat,50000,4.8,703,369,1,"Barang yang sampai cacat, tidak ngisi baterai stick nya",Negative,Sadness,"Items that are defective, don't charge the stick battery"
Gaming,Charging Dock Stik PS3 - Charger Stand Dock Stick PS 5,Jakarta Barat,50000,4.8,703,369,2,"bisa hidup, tapi ga bisa ngecharge, di biarkan seharian batetai tidak terisi, berharap banyak sama alat ini, supaya stick nya anak anak bisa terpakai 2-2 nya",Negative,Sadness,"can live, but can not squeeze, left all day batteries are not filled, hoping a lot of this tool, so that the sticks of children can be used 2-2"
Gaming,Charging Dock Stik PS3 - Charger Stand Dock Stick PS 6,Jakarta Barat,50000,4.8,703,369,2,"Charging awal dkrim tp indikator ga nyala, dgnti charging baru, tp seluruh ongkir dibebankan k konsumen...",Negative,Sadness,"The initial charging was sent but the indicator was not on, replaced with a new charging, but all postage was charged by the consumer ..."
Gaming,"GameSir X2 Type-C Mobile Gaming Controller Gamepad PUBG E-Sports - Garansi 1 Bulan, X2 Bluetooth",Jakarta Barat,725000,4.9,363,246,3,"respon baik, packing baik, tapi perlu para pembeli tahu kalau barang ini ada masalah, harus kirim ke Medan. Pas ada masalah, waduh ngotot nya minta ampun. coba pikir pakai logika, mana ada firmware update no 0.0.0.0 dan setelah update, bisa hilang dan update lagi. Herannya kaga percaya sama costumer yang beli barang dan bayar ongkir ke medan. akhirnya barang tetap tidak di perbaiki atau di tukar, alasannya di periksa di sana tidak ada masalah. Ya silahkan saja buat yang mau belanja. Tapi tolong teliti.",Negative,Anger,"Good response, good packing, but buyers need to know that this item has a problem, must be sent to Medan.When there was a problem, oh my insist on forgiveness.Try thinking of using logic, where there is a firmware update no 0.0.0.0 and after updates, it can be lost and update again.Amazingly, I believe in the same customer who bought goods and pay postage to Medan.Finally the goods remain not repaired or exchanged, the reason is that there is no problem there.Yes, please just for those who want to shop.But please be careful."
Gaming,Stick Ps3 OP Wireless Original Pabrik Hitam Controller,Jakarta Pusat,50000,4.7,1048,414,1,"ternyata stick ga dikirim pake dus nya, kyk beli barang bekas. ga sesuai deskripsi.",Negative,Fear,"It turns out that the stick is not sent using the box, like buying used goods.not according to the description."
Gaming,Stick Ps3 OP Wireless Original Pabrik Hitam Controller,Jakarta Pusat,50000,4.7,1048,414,1,"Beli dua, yang satu jelek eror sama analog g bisa balik lagi, kecewa saya",Negative,Sadness,"Beli dua, yang satu jelek eror sama analog g bisa balik lagi, kecewa saya"
Gaming,Memory card ps2 64Mb MC PS2 64 MB MEMORI PS2,Kota Tangerang Selatan,39500,4.8,843,370,1,"Tulisannya 64gb tapi isinya cuma 8gb,,, disuruh di cek... kagak di cek,, cape dweh..",Negative,Fear,"The writing is 64GB but the contents are only 8GB ... told to be checked ... not checked ,, tired dweh .."
Gaming,Memory card ps2 64Mb MC PS2 64 MB MEMORI PS2,Kota Tangerang Selatan,39500,4.8,843,370,2,"memorynya sdh ke buka wktu sya trima. tdk ada segelan, kondisi sdh agak busam. aku coba sdh 3 kali blm bisa dipakai",Negative,Fear,"The memory has been open to the time.There is no semest, the condition has been rather foiled.I tried 3 times yet, it couldn't be used"
Gaming,Memory card ps2 64Mb MC PS2 64 MB MEMORI PS3,Kota Tangerang Selatan,39500,4.8,843,370,3,"Seller lumayan responsif, kualitas brg sesuai harga, so so lah. Dicek di browser ps2 nya kebaca 64 mb, tp kalo udah dipake save di game cuman kebaca 8 mb. Ga semua game bisa ngebaca mc nya, sayangnya game game yg top yg ga mau ngebaca mc nya kaya god of war.",Negative,Fear,"The seller is quite responsive, the quality is according to price, so so.Checked in the PS2 browser to read 64 MB, but if you already use it in the game, just read 8 MB.Not all games can read the MC, unfortunately the top games that don't want to read the MC are like God of War."
Gaming,Tas Airfoam Pouch Dompet Case Travel Bag Nintendo Switch - Silver,Kota Bekasi,100000,4.8,591,284,2,"Mau order warna hitam kosong (deskripsi produk ada), minta di cancel, tetep hajar dr penjual. Packing rapi tapi experience buruk",Negative,Sadness,"Want to order an empty black color (product description), ask for cancel, still beaten from the seller.Neat packing but bad experience"
Gaming,Tas Airfoam Pouch Dompet Case Travel Bag Nintendo Switch - Silver,Kota Bekasi,100000,4.8,591,284,2,Tidak pas. Terlalu longgar membuat Nintendo Switch teroyak - oyak di dalam pouch,Negative,Fear,Not right.Too loose to make Nintendo Switch Teroyak - Oyak in the pouch
Gaming,SKU-1002 CONVERTER PS2 TO HDMI / GAME PLAYSTATION 2 KE HDMI,Jakarta Barat,45000,4.9,674,239,1,"Audio keluar gambar tidak, settingan di ps juga sudah di ganti bukan rgb lagi tetap tidak keluar gambarnya.",Negative,Fear,"Audio out of the picture no, the settings in the PS have also been replaced, not RGB anymore, it still does not come out the picture."
Gaming,SKU-1002 CONVERTER PS2 TO HDMI / GAME PLAYSTATION 2 KE HDMI,Jakarta Barat,45000,4.9,674,239,3,Maaf barang berfungsi..tapi sayang kalo d pake d tv beresolusi fhd gambar tetep pecah�,Negative,Fear,Sorry the item works ... but unfortunately if you use d tv resolution fhd images still broke �
Gaming,SKU-1002 CONVERTER PS2 TO HDMI / GAME PLAYSTATION 2 KE HDMI,Jakarta Barat,45000,4.9,674,239,3,pembelian ke 2...besok2 packingnya tolong di benahi...cuma bubble doang lakban seadanya...bolong sebelah,Negative,Fear,pembelian ke 2...besok2 packingnya tolong di benahi...cuma bubble doang lakban seadanya...bolong sebelah
Gaming,Photofast Dual Slot Converter Micro SD to Memory Stick Pro Duo Adapter,Kota Tangerang Selatan,25000,4.7,1122,450,3,Memorynya g bisa diread sama pspnya padahal udah diganti sama memory lain,Negative,Sadness,The memory can't be read with the PP even though it has been replaced by another memory
Gaming,Photofast Dual Slot Converter Micro SD to Memory Stick Pro Duo Adapter,Kota Tangerang Selatan,25000,4.7,1122,450,3,"tidak sesuai foto, tdk ada tulisan photofast. bahan tipis ringkih.",Negative,Sadness,"Not according to the photo, there is no photofast writing.thin thin material."
Gaming,Gamepad IPEGA PG-9156 UPGRADED BLUETECH DIRECTPLAY ANDROID IOS PC,Jakarta Pusat,220000,4.8,495,289,2,"Barang yang diterima cacat pada analog, untuk komplain tetap dilayani tetapi dari saya sendiri tidak kirim kesana karena ribet dalam ongkir dan pengiriman nya. lain kali tdk apa apa di buka segelnya untuk di cek analognya, sehingga tidak perlu masalah complain dan kirim balik sana lagi, Terima kasih",Negative,Fear,"Items received by defects in analog, for complaints are still served but from myself do not send there because it is complicated in postage and shipping.Next time it's okay to open the seal to check the analog, so there is no need for complaints and send it back there, thank you"
Gaming,Gamepad IPEGA PG-9156 UPGRADED BLUETECH DIRECTPLAY ANDROID IOS PC,Jakarta Pusat,220000,4.8,495,289,1,Gabisa dimainin di ios versi 13.4 dan keatasnya! Maksimum ios versi 13.3 selain itu gabisa dipake!!!,Negative,Anger,"Can't be played on iOS version 13.4 and above!Maximum iOS version 13.3 In addition, it can't be used !!!"
Gaming,Gamepad IPEGA PG-9156 UPGRADED BLUETECH DIRECTPLAY ANDROID IOS PC,Jakarta Pusat,220000,4.8,495,289,1,"dapet barang gak bagus. analog kiri gabisa buat jalan ke serong kanan atau kiri. mau retur ribet + seller slow respon. alhasil cuma jadi pajangan aja nih stick. EDIT, SETELAH SEMINGGU ANALOG GABISA JALAN SAMA SEKALII,, PENJUAL SAMA SEKALI GA RESPONN.. nyesel",Negative,Fear,"Get items not good.Analog left can't make the road to the right or left.Want to return complicated + Slow Slow Response.As a result, just a display just stick.Edit, after a week analog can't walk at all ,, the seller does not respond at all .. regret"
Gaming,Gamepad Ipega 9087,Jakarta Barat,25000,4.8,416,265,1,"setelah 3 hari pakai, gamepad bagian kanannya mati ketika direnggangkan, kecewa seller berbelit-belit.",Negative,Sadness,"After 3 days of use, the right gamepad died when it was stretched, disappointed sellers were convoluted."
Gaming,Gamepad Ipega 9088,Jakarta Barat,25000,4.8,416,265,1,"buat EMULATOR delay parah, sama deadzone di dua analog di emu ppsspp dan beberapa emu yg saya coba. intinya gak rekomen buat yg main emulator.",Negative,Fear,"Create a severe delay emulator, the same Deadzone in two analogs in EMU PPSSPP and some of the emu that I tried.The point is not recommended for those who play emulators."
Gaming,Gamepad Ipega 9089,Jakarta Barat,25000,4.8,416,265,3,"Respone sellernya sangat cepat..Tapi....ga bisa dipasang di hp saya, dideskripsi 7 inch bisa eh ternyata pas dateng di pasang di hp samsung a70 ga muat, dan pas baca dalemnya maks ktnya 6,2 inch. Sama buat maen CoD rada ngadat, pas maen ML lancar jaya.... Padahal pengen maen CoD nya :)",Negative,Sadness,"The Respone Seller is very fast ... but ... it can't be installed on my cellphone, 7 inch described can eh it turns out that when it comes installed on the Samsung A70 cellphone, it doesn't fit, and when I read it, it means that it is 6.2 inch.The same for playing cod rather, when you play ML smoothly ... even though I want to play the COD :)"
Gaming,PSP SONY - 3000 + MC 32GB FULL GAME - Hitam,Jakarta Pusat,1250000,4.8,490,298,1,Baru pake 2 hari dah ga bisa on pdhal sdh di charge penuh baterenya. Kecewa x.... Not recommended seller barang refurbish kualitas jelek,Negative,Sadness,Just using 2 days already can't be on pdhal already charged the battery full.Disappointed x .... not recommended seller of poor quality refurbish goods
Gaming,PSP SONY - 3000 + MC 32GB FULL GAME - Hitam,Jakarta Pusat,1250000,4.8,490,298,2,Kenapa tombol kananny gerak sendiri? Gk bisa balik ke kiri. Seperti lengket gitu. Mau ngirim videony tpi gk bisa,Negative,Fear,Kenapa tombol kananny gerak sendiri? Gk bisa balik ke kiri. Seperti lengket gitu. Mau ngirim videony tpi gk bisa
Gaming,PSP SONY - 3000 + MC 32GB FULL GAME - Hitam,Jakarta Pusat,1250000,4.8,490,298,2,"Untuk respon penjual bagus, tapi kondisi barang biasa aja bahkan agak rusak bagian tombol dan kadang mati sendiri saat menjalankan game",Negative,Fear,"Untuk respon penjual bagus, tapi kondisi barang biasa aja bahkan agak rusak bagian tombol dan kadang mati sendiri saat menjalankan game"
Gaming,Sound Fox Stick Game Wireless Controller Nintendo Switch Lite with NFC - Biru,Jakarta Barat,465000,4.9,251,188,1,"baru pakai beberapa minggu saja, kabel usb nya udah nga bisa nge charge. dan yg pasti kabel nya harus khusus beli di tempat dia. bagi kalian yg mau beli, mikir2 dulu de..mending beli stick yg lain.. tanya sama admin nya, solusi harus beli dan harganya seratus ribu. quality cemen kek gini di kasih harga segitu.. mikir donk..",Negative,Fear,"baru pakai beberapa minggu saja, kabel usb nya udah nga bisa nge charge. dan yg pasti kabel nya harus khusus beli di tempat dia. bagi kalian yg mau beli, mikir2 dulu de..mending beli stick yg lain.. tanya sama admin nya, solusi harus beli dan harganya seratus ribu. quality cemen kek gini di kasih harga segitu.. mikir donk.."
Gaming,CONVERTER KONVERTER USB DOUBLE STICK PS2 KE PS3,Jakarta Utara,22000,4.6,3014,419,1,"beli dua rencana nya buat jaga jaga kalo salah satu nya rusak, eh bener aja dua dua nya gak mau nyolok stik ps dengan sempurna ke converter nya, mau retur produk udah kadung males, untuk penjual sebelum kirim barang tolong dong di QC lebih maksimal lagi",Negative,Sadness,"Buy the two plans to take care if one of them is damaged, eh, it's really two or two of them do not want to plug in the PS stick perfectly to the converter, want the product returns to be lazy, for the seller before sending the items help in the QC is even more optimal"
Gaming,CONVERTER KONVERTER USB DOUBLE STICK PS2 KE PS4,Jakarta Utara,22000,4.6,3014,419,1,"untuk kalian yang beli buat windows 10 saya saranin jangan, karena saya coba di windows 10 mencet mencet sendiri terus padahal stik ps2 saya masih baru, dan di coba di ps2 baik baik saja",Negative,Fear,"for those of you who buy for Windows 10, I suggest, don't, because I try in Windows 10, it continues to press myself, even though my PS2 sticks are still new, and try it on PS2, fine"
Gaming,CONVERTER KONVERTER USB DOUBLE STICK PS2 KE PS5,Jakarta Utara,22000,4.6,3014,419,2,"pengiriman cepat, berfungsi tapi harus dikaretin klo ngga longgar jadi ngga bisa di pake",Negative,Fear,"Fast shipping, functioning but must be caretted if not loose so it can't be used"
